text,label
यह कोई रामभक्त टॉमवक्त नहीं है..!यह सिर्फ दीपक शर्मा का भक्त है..!! गोपाल हिंदुत्व आतंकवादी,1
Why even make this post u dumb fucking faggot.,1
Y'all bitches annoying asf sucking &amp; fucking cucumbers where's your morals,1
Slide this middle finger in her shit and I will bang you and your mother.,1
"If your relationship is anything like your post history, you just stop being a bitch.",1
"One more of those crazy minds living on the pocket of brain washed, mentally unstable people called followers.",1
"यहां जानें क्यों बक्सर के कई प्रखंडों में मंडरा रहा बाढ़ का खतरा, ग्रामीणों ने जताई ये चिंता Bihar",0
"टेलीकॉम: स्मार्टफोन पर लेना चाहते हैं IPL का मजा, तो जियो और एयरटेल के इन प्लान में मिल रहा Disney+Hotstar VIP का सब्सक्रिप्शन IPLonSmartphone IPL2020",0
अर्नब गोस्वामी से पत्रकारिता जगत को उतना ही फायदा होता है जितना मुख्तार अब्बास नकवी से मुसलमानों का. ArrestAntiIndiaArnab,0
Throw the miserable S.O.B in prison for a few years.,1
"बुर्के का रंग यूं ही काला नहीं होता, औरत के दामन पर कई मोमिनों की गन्दी निगाह का जख्म होता है...!!!",1
30 साल तक भारतीय सेना में अधिकारी रहे मोहम्मद सनाउल्लाह विदेशी व देशद्रोही हैं और भारत छोड़कर भागने वाला कनाडाई नागरिक अक्षय कुमार समर्पित राष्ट्रभक्त! भक्तो के तर्क भी गज़ब हैं,1
अबे सालो अपने कोई दलाल कभी कुछ बड़वा कहते रहोगे तो फिर साला जीत पाओगे तुम लोग जो है हैं अपनी इंसान को कभी गलत गलत कहते रहते हैं शर्म कर लो शर्म थोड़ी सी अपने समाज को इसलिए वक्त देता हूं समझ गए,1
कल एक मौलाना धमकी दे रहे थे काश ये विडियो ऊन तक पहुँचा देता जँहा ५-६ बंदों ने “ जय श्रीराम” का नारा देकर पुरी जमात को भगा दिया ये लड़ेंगे,1
Here is thot burn him alive,1
So in what country did you kill and rape innocent people?,1
"अहमदाबाद एअरपोर्ट पर हाथ हिलाकर समर्थको का अभिवादन स्वीकार किया तो दलाल मीडिया के पेट मे दर्द होने लगा। कह रहे हैं कि बाहुबली को माला पहनाई जा रही है, अरे 5मर्तबा विधायक और फिर सांसद रहे हैं, जनता का प्रतिनिधित्व किया है तो ये सब आम बात है। दिन रात चिल्लाते रहो, कोई फ़र्क़ नहीं।",1
"Ryan Jamaal Swain gets real about Pose, privilege and Pride | Amplify by Gay Times URL URL",0
"भारत Vs न्यूजीलैंड मैच देखने के दौरान शख्स को आया हार्ट अटैक, हुई मौत",0
KanganaRanaut को Y-सिक्योरिटी प्रदान करने पर शिवसेना नेता प्रियंका चतुर्वेदी ने नाराजगी जताई,0
"2 absolutely FLAWLESS Women!!! Perfection from head to toe, and the purest form of power and beauty!!!",0
Find you a good general contractor he should have several window options for you.,0
चुप रह आसाराम की औलाद कुते,1
"🇮🇳देश अगर खतरे में हो तो यह भाग जाते हैं आखिर यह मा बेटे कहां जाते है कोई जबाब देगा, ? ऐसा कौन सा गुप्त रोग का इलाज है जो भारतीय डॉक्टर नहीं कर सकते 🤔❓",1
सर आप नास्तिक ही नहीं बल्कि वो महान साहसी पुरुष हैं जो अपने बाप की कॉलर पकड़ के बोल सकता है के भोसड़ी के तूने मेरी माँ को चो@ इसलिए मुझे इस कमीनी दुनिया में पैदा होना पड़ा,1
तुम शहर की बाबू सोना प्रिये । मैं गाँव का ज़मीनी किसान ।। मैं साधारण सा बालक। तुम कन्या बड़ी कमीनी प्रिये।।,1
Much love proud to be African,0
Deuteronomy 10:20 You are to fear the LORD your God and serve Him.,0
Crazy women with very tiny little brains trying to destroy yet another western country!,1
"तेरे जैसी हर रोज़ बीना वजह भोंकनेवाली कुतिया, कुत्ते की मौत मरेगी।🦮🦮🦮",1
"मुख्यमंत्री श्री जी ने उद्योग बन्धु की बैठक आयोजित कर उद्यमियों की समस्याओं का निदान करने के निर्देश भी दिए: ACS, गृह व सूचना, श्री जी",0
क्या अब GST मुआवजे की भरपाई के लिए भी रिजर्व बैंक का दरवाजा खटखटाएगा केंद्र? via GSTCouncilMeet gstcouncilmeeting GSTCouncil NirmalaSitharaman,0
"ओणम के पावन पर्व पर सभी को बधाई। ओणम का त्योहार हमारी समृद्ध सांस्कृतिक विरासत का प्रतीक है। साथ ही, यह नई फसल के आगमन पर प्रकृति के प्रति कृतज्ञता भाव दर्शाने का अवसर भी है। इस मौके पर हम जरूरतमंद लोगों की सहायता करें व कोविड-19 की रोकथाम के लिए सभी दिशा-निर्देशों का पालन करें।",0
"असली हीरो की आवाज में सुनिए ""तेरी मिट्टी में मिल जावां "" सौजन्य से आसाम राइफल्स",0
"रिलायंस रिटेल को मिल सकता है बड़ा निवेश, वॉलमार्ट के साथ डील के लिए चल रही बातचीत! via Reliance Walmart JioMart",0
यह पूरा बच्चन खानदान मौकापरस्त लोग हैं देशद्रोही आएंगे तो साले कमीनी,1
Well everyone is technically biracial its the degrees of differences...she looks like a standard old lady possibly of European descent.,0
Yo this nigga then put me in some fucked some situations fr fuck this nigga fr,1
सच्चाई सामने आ ही गयी।ब्राम्हणो की हार हुई। अयोध्या में कोई शिवलिंग नही।बुद्धस्तुप ही है।,1
"Budaun रोडवेज बस और बाइक में टक्कर, बाइक सवार महिला पुरूष की मौत, पुलिस ने शव पोस्टमार्टम के लिए भेजे, दोनों शवों की शिनाख्त में जुटी पुलिस, उझानी कोतवाली के गंगोरा में हादसा। FridayMotivation policemedianews",0
We mexicans are friendly and always eager to help others have a good time!,0
Her shaven maid pussy getting blasted with intensity URL,1
जब मोदीजी ने UNO के कॉन्फ्रेंस हॉल में प्रवेश किये तो वहां उपस्थित सभी लोगों ने उनका खडे होकर अभिवादन किया। जो छुप रहा था और दुनिया के सामने अपनी भद्द पिटवा रहा था। उसे दुनिया मे बैठने लायक मोदी ने छोङा नहीं और मोदी जी के सामने खङा होने की उसकी औकात नहीं । पहचान तो आप गए ही होंग,1
Ima Indian dude. Predominantly hip hop listener...this song makes me appreciate the simple things in life that we Americans live by..,0
"Here on this sub, women are holes, girls are sluts, and your questions are stupid.",1
GOD IS FAITHFUL!  May Bible reading plan. Learning to rely on God wholeheartedly! URL,0
I can't stand a weak ass bitch !,1
राजनीति में एक आतंकी आ गई हैं प्रज्ञा ठाकुर कभी शहीद का अपमान कर रही हैं तो क़भी राष्ट्रपिता की हत्यारे का सर्मथन नफ़रत बोल...मुद्दा गर्म...व तुरंत माफ़ी और दुनिया को बता रही हैं कि उसका आतंकवाद से कोई रिश्ता नहीं जिसके बोल इतने ख़तरनाक हैं सोचिए वह पुण्य की भगीरथ कैसे है..??,1
Stop lying and go fuck yourself faggot.,1
Go back to your third world shithole bitch,1
"ReportForSSR | CBI के सामने पिठानी का कबुलनामा, ‘दिशा की मौत से चिंता में डूब गए थे सुशांत, मुझे अपने कमरे में सोने को बोला’",0
My best friend coming out of the closet. I don't think neither of us have been happier than that exact moment :),0
राजस्थान का अजमेर शरीफ दरगाह आम लोगों के लिए खोला गया। कोरोना वायरस के खतरे के मद्देनजर यह अभी तक बंद था। CoronavirusOutbreak Unlock4,0
"जब इन दलितों को (सभी नहीं) हिन्दू धर्म और हिन्दू देवी देवताओं से इतनी नफरत भारी हुई है तो धूर्त कहीं के अपना नाम हिन्दुओं के जैसे ही क्यों रखते हैं। किसने रोका है कुछ भी बन से, बन जाओ मुस्लिम, ईसाई और जो मन करे। इस धूर्त की हिम्मत नहीं कि किसी दूसरे धर्म के बारे ऐसा बोल दे ।",1
"Pratapgarh जिले के पुलिसकर्मियों का सराहनीय कार्य, अजय सिंह के परिवार को पुलिसकर्मियों ने अपना एक दिन का वेतन देकर मदद की, 24 लाख 89 हजार 826 रुपए की सहायता, विभाग ने अजय सिंह की पत्नी को सौंपा, स्वाट टीम प्रभारी की कोरोना से हुई थी मौत. policenews",0
Nope she isn't black . Black is a royalty not everyone can have .,0
नहीं रहे भारत के पूर्व राष्ट्रपति प्रणब मुखर्जी PranabMukherjee,0
Die already so we can get the nation moving!,0
All of your family are stupid fat white redneck trash.,1
Brown Skin Girl  URL,0
RT संजय रावत के सामने नहीं झुकूगीं 👆 कंगना राणौत 🤔😜🤔,1
एलएसी पर 1000 वर्ग किमी. इलाक़े में चीन का कब्ज़ा': प्रेस रिव्यू,0
A woman in general is nice as well.,0
कब तक हिंदुओं को भारत में इस तरह दबकर रहना पडेगा। अपने कल को सुरक्षित करने के लिए आज लड़ना होगा। We want CBIForPalgharLynching,1
the bitches in my mans hood aint about shit,1
Shut up bitch cuck penis vagina nigger cracker butt anus liwuid!,1
नोएडा से बीजेपी विधायक पंकज सिंह कोरोना पॉजिटिव। ट्वीट कर दी जानकारी,0
You should join the trans girl groups (e.g. Duck Tales) on Telegram to get more localized friendship and advice.,0
देश के विपक्ष और देश के विपक्ष के सांसद शायद अपनी मर्यादा को भूलकर पागल हो गए हैं वाह देश की पक्षी सांसदों कमीनी लोगों तुमको जो जनता चुनी है उनको ही हनन कर रहे हो,1
Agreed (from the Middle East),0
"कश्मीरी भाइयों का दर्द पूरे उम्मते मुस्लिमा का दर्द है , लेकिन अफसोस वह लोग आज खामोश है जो हर राजनीति मुद्दे पर ट्रेंड करते है लेकिन आज उनको ये ट्रेंड नहीं दिखा?",1
RT प्राइवेट नौकरी करने वाले लड़के को अपने लिये लड़की ढूँढना 6 गेंद पर 36 रन बनाने से कम नहीं !! 😂😂🤣🤣 इसलिए निजीकरण का विरोध करो,1
बिहार की जनता जब 30 से अधिक बच्चियों के साथ हुए बलात्कार पर सड़क पर नहीं आई तो 130 बच्चों की मौत पर क्यों आएगी? : रवीश कुमार,0
"मेरे पूर्वजों की जमीनों को लगान के नाम पर हथिया कर जो आज अपने आप को जमींदार कहते हैं उनसे सवाल है मेरा कब तक मुफ्त की कब्जाई हुई जमीनों के टुकड़ों पर पलोगे, वापस कब कर रहे हो??",1
इस फोन में Snadpragon 865 Plus प्रोसेसर और 144Hz रिफ्रेश रेट दिया गया है.. Technology,0
"5 लाख मुसलमान उर्स में, अजमेर की दरगाह पर आते हैं, सिर्फ 300 पुलिस वालों के भरोसे, 2 लाख हिंदुओं की अमरनाथ यात्रा के लिए, 80 हजार कमांडो ,पैरामिलिट्री फोर्स, तथा करोड़ों के उपकरण लगाए जा रहे हैं खतरे में कौन है ?",1
"मप्र के सीएम, नौ मंत्री और 20 विधायकों को घेर चुका कोरोना, फिर भी बढ़ रहीं सियासी गतिविधियां MadhyaPradesh ShivrajSinghChauhan MPPolitics",0
चाइना भारत की डूबती अर्थव्यवस्था गरीबी भुखमरी बेरोजगारी कुछ लिखने की हिम्मत तो होनी चाहिए बस चापलूसी देश 100 साल पीछे चली गई क्या यह देश आपकी नहीं अब आवाज क्यों नहीं निकल रही है,1
"जिस गांधी परिवार को जाहिलों की पार्टी गाली देती है उसी गांधी परिवार के दो दो PM अपने भारत देश पर क़ुर्बान हो गए!! जिस पार्टी ने देश को इसरो, टेक्निक, मिसाइल और न जाने क्या-क्या दिया? फिर भी अनपढ़ अपने नाकामयाबियों को ठीकरा कांग्रेस के ऊपर फोड़ते है। हद्द है इस दोहरेचरित्र का।",1
पैंगोंग लेक में चीनी सैनिकों को खदेड़े जाने के बाद भड़का ड्रैगन । भारत को सबक सिखाने की धमकी- IndiaChinaFaceOff,0
"हापुड़ में अवैध तमंचे से धांय-धांय, वीडियो वायरल होने के बाद आरोपियों की तलाश में जुटी पुलिस",0
एक नजर कल के मौसम के पूर्वानुमान पर,0
जय श्री राम का नारा लगाकर! किसी मुसलमान को मोदी भक्त ही मार सकता है! राम भक्त नहीं!,1
"84 लाख योनियों में भटकने के बाद वोट डालने का अधिकार मिलता हैं,, कृपया इसे 👉🏻सुतिया राहुल गांधी को देकर व्यर्थ न करें !😂😂",1
Yea this Bitch dumb sick in the head,1
South Africa is such an inspiration. Their love of diversity is unmatched and should be spread throughout NZ,0
I just want to be a bitch with some tits,1
She nothin' but a no good fat pussy bitch man leave her be,1
"Holy shit Joe Rogan you shoulda seen this, fuckin' savages all over HAHAHAHHAH AHAHAHAH.",1
क्या कोरोना का पीक आ गया है या अभी केस और बढ़ेगे? IndiaFightsCorona COVID19,0
This guy's act like a bunch of faggots.,1
Having sex with cows we should let them ?,1
"राम का बहाना, काम नफरत फैलाना ? बंगाल से यूपी तक राम पर कोहराम क्यों ? जबरदस्ती की जय से खुश होंगे राम ? सीधासवाल के साथ आज शाम 5 बजे",1
s Sisi reaffirms role of discourse in confronting URL URL,0
"फारुख अब्दुल्ला ने अपना कागज खोज लिया. ""मैं मुस्लिम नहीं, कश्मीरी पंडित हूं..!!"" ----फारूक अब्दुल्ला 😁😀😂 धीरे धीरे इसी तरह सब अपने कागज दिखाएंगे...😜😜",1
Niggas be soooo mad because your parents support you sad.,1
Fuck you Noot Noot Harime fucking fashion cunt tailor cunt looking bug as eye looking no arm be having bitch,1
Nigerians crave going to church,0
Thatâ€™s right throw in the racist card you dipshit.,1
"कसम खा चुके हैं, कि कुछ भी हो जाय लोगोँ को सच नहीं बताना है। गुमराह करते रहेंगे लोग पूछना और ध्यान देना छोड़ देंगे। फिर जब result announce होगा तब क्या करियेगा चाचा। तब तो सबको पता चल जायेगा और झूठे साबित हो जायेगा।",1
"कैंपस विरोध में जेएनयू की छात्राओं द्वारा इस्तेमाल की जाने वाली अधिकांश अश्लील भाषा। और, हम जेएनयू में उनकी पढ़ाई को सब्सिडी देने के लिए टैक्स का भुगतान करते हैं। जेएनयू नामक यह संस्थान जल्द से जल्द बंद होना ही चाहिए..",0
Get the Muslims out of your country before it's too late,1
"This shit has to be ironic, I know feminists are dumb, but they can't be this dumb",1
Girls who have a crude sense of humor are attractive to me. And short hair but more feminine looking are also very nice looking.,0
Fag exposed #Fag #fagexposed #faggots URL,1
"2002 में गोधरा हुआ तो हुआ, Sorry करवाया तो करवाया! कुत्ते का पिल्ला भी गाड़ी नीचे आता है तो दर्द होता है! लेकिन मुझे वोट 1984 पर दो! नीच NeechPolitics NeechAdami",1
"Allies organize to destroy nazi Germany it's because they just couldn't stand Germans flawless logic , Israel didn't do nuthin.",1
Looks like all American born residents will have to carry passports and birth certificates well those of color. Shameful.,0
"JustIn:ड्रग्स केस में बेंगलूरू के पार्षद के बेटे को समन, NCB ने पूछताछ के लिए मुंबई बुलाया RheaDrugsCase",0
I hate you cause u ugly and gay,1
अपने ही घर के पिछवाड़े से भागते इस व्यक्ति को पहचानते हैं..? हिंट : एक भाजपा शासित राज्य के मुख्यमंत्री हैं। बूझो तो मानु ?,1
"Generally, it's not necessary to treat a woman's male sexual partner, but can spread between female sexual partners.",0
Eid Mubarak to all Muslims celebrating around the world,0
बीजेपी वाले इसे नहीं बचा पाएंगे क्योंकि पूरे महाराष्ट्र को पाकिस्तान बता दी है महाराष्ट्र स्वाभिमान के लिए जानी जाती है! व्यक्ति सरकार के खिलाफ तो ठीक है किसी परदेस को अपमान यह तो राज्य द्रोह है,1
"महाराष्ट्र में घर खरीदना होगा सस्ता, डिस्काउंटेड रेट पर होगी मकानों की रजिस्ट्री via Housing Property",0
"Tips to prevent rape = ""Rape other women instead""",0
You prolly the nagger shut up,1
Prophet PBUH is last prophet of Allah  Ihsan Marwat URL,0
honestly go fuck yourself piece of shit,1
"दिल्ली-NCR में आज सड़कों पर नहीं दौड़ेगी Ola-Uber की गाड़ियां, 2 लाख ड्राइवर हड़ताल पर",0
Kabbalah Zohar comes from people who rejected Jesus as the Messiah.,0
Congrats to USA love from Pakistan,0
We must destroy rape and murder Iran!,1
कुतिया को घी हज़म नहि हुआ दोस्तों😡😡देख लो किसानो क लिए आतंकवादी बोला है 😡😡एस २ कोड़ी की ओररत ने😡😡😡😏,1
"Thats it!! Im gonna get a waffle cooker right now Kids get in the car, im making waffles!",0
"wow srilanka we love you, after india it is srilanka that i cheer for , go get em boyz",0
मैंने आपके ट्वीट पर टिप्पणियां कि आपके अंदर गुस्सा जरूर आई होगी सुनकर सुशांत सिंह गंजरी ड्रग्स लेने वाला बिहार के बेटा के नाम पर वोट नहीं मिलेगा बिहार से जुड़ी मुद्दा जितना आप उठाएंगे बिहार के लोग उतना ही आपसे जुड़ेंगे,1
9) uhhhh i like being lgbt a lot. i feel proud of what i have done to help others in my community,0
"Import people from a shithole, become a shithole.",1
तेरे जैसी कुत्ती के भोंकने से बीजेपी का बाल भी बांका नहीं होगा समझी बे कमीनी सुअरिया। जनता तुम जैसों चोरों के एक एक चुतियापा जानती है। इस लिए बकचोदी करना छोड़ दो।,1
"गुजरात में मानसून: अंबाजी में 2 घंटे में बरस गया 3 इंच पानी, सड़क पर ही इतना तेज बहाव था कि चार लड़के भी नहीं रोक पाए बहती स्कूटी Gujarat Monsoon2020 heavyrain",0
अंतरराष्ट्रीय योग दिवस की हार्दिक शुभकामनाएं 56 मुस्लिम देश आज योग करेंगे और हिदुस्तान के मुसलमान इस्लाम की रक्षा करेंगे YogaDay2019,0
SEND THAT STUPID WOMAN BACK TO WHERE SHE CAME FROMAFRICA.,1
"अनुराग कश्यप अब कह रहा है कि मैंने पायल घोष का यौन शोषण नहीं किया, तो अनुराग कश्यप तूं तो यही साबित कर दे कि तूने पायल घोष से राखी बंधाई थी ।साला बहुत बक बक करता था ।इसी को कहते हैं कि ""छाज बोले तो बोले, छलनी भी बोले जिसमे हजारों सुराख़ हो ।",1
जो लौंडा डांस कर रहा है मारपीट कर रहा है वो bjp वालो का साला है या हमारे चिचा का साला है,1
इस साल प्रीमियम स्मार्टफोन बाजार में सैमसंग का रहा दबदबा via Samsung SamsungGalaxy SamsungGalaxyM51,0
शाहीन बाग में बुर्के वालियों का फिक्स रेट है दो टाइम का खाना और ₹500 इसीलिए तो यह अपने उन छोटे बच्चों को भी ले जा रहे हैं जिनको एन आर सी का फुल फॉर्म नहीं पता नाही सीए ए का यह केवल उन छोटे बच्चों को भी ₹500 मिल जाए इसलिए लेके जा रही हैं जय हिंद जय श्री राम,1
मैं सभी राज्यों के मुख्यमंत्रियों से अपील करता हूं कि संकट की इस घड़ी में हमारे विद्यार्थियों का साथ दें और परीक्षा हेतु कोरोना गाइडलाइन के अनुसार उचित व्यवस्थाओं का निर्माण करें ताकि हमारे जेईई एवं नीट के अभ्यर्थियों को किसी भी प्रकार की असुविधा अथवा परेशानी का सामना न करना पड़े,0
Too many brown people were flooded into America by the jâ‚¬ws.,1
The Trump Administration Is Ending An Immigration Benefit For Filipino Veterans And Haitians URL,0
Real christians use to stone mother fuckers to death so just let that sink in,1
"RT 48000 घरों को तोड़ने का आदेश आया है, किसी को कोई फर्क़ नहीं पड़ता! अमीरों के 5 में से 1 मकान के किसी अवैध हिस्से भी एक…",1
बिहार में धर्म खतरे में है जल्दी चलो सभी अंधभक्त,1
जरा सोचिए... कौन दे रहा है बुजुर्गों को सच्चा सम्मान...!,0
"दो दोस्तों की जिद की कहानी: जयपुर के दो दोस्तों ने 5 साल पहले शुरू की अनएकेडमी ‌11 हजार करोड़ रूपए की कंपनी बनी, दुनिया में ऑनलाइन एजुकेशन में छठे नंबर पर OnlineEducation",0
This black woman saved this man's life. Listen to the trauma and pain in her voice. URL,0
Being gay is not a decision but ok,0
These guys should be punched in the junk repeatedly to ensure that they never reproduce.,1
Hopefully the next school shooter shoots up the faggot inventor of these instead.,1
On behalf of the elders of 'Thank you' for bringing to the . We had a ball! URL,0
I wanna dump my cum in that cunt,1
दोनो भी..... नालायक है साले,1
America is a white supremacist nation.,1
"जिस देश में मंदिर की कमाई,वहाँ की बैंको से ज्यादा हो तो उस देश में बेवकूफों या जाहिलों की जनसंख्या गिनना मुश्किल ही नहीं असंभव है!!",1
Hey faggot I need some gas money.,1
Whoa there Buddy!!! Who appointed you gatekeeper for Christians? I'm proud of my church.,0
"ट्रिनबागो नाइटराइडर्स ने लगाया जीत का 'परफेक्‍ट 10', आंद्रे रसेल खाता भी नहीं खोल सके - CPL2020",0
"Amroha पुलिस ने किया अवैध शस्त्र फैक्ट्री का खुलासा, पुलिस ने 2 आरोपियों को किया गिरफ्तार, भारी मात्रा में अवैध शस्त्र किए बरामद, गजरौला थाना पुलिस ने किया खुलासा। policemedianews",0
"What a bunch of flaccid, #LowT losers.",1
सबसे ज्यादा कमीना सांसद है ये😠,1
इनके बापों मैं भी दम नहीं जो भारत को इस्लामिक स्टेट बना सकें .....हमारा भारत सनातनियों का देश है और अब हिन्दू जाग रहा है ...जो भी आएगा पैरों तले कुचला जायेगा... गर्व से कहो हम हिन्दू हैं,1
"congratulations to you for bjp win....now s400,rafale,chinook and Apache will rock Indian defense",0
You go back to the table and leak cum onto the booth as you wonder if the bruising on your neck and fat tits will show up before dessert does,1
"3 दिन से फंसे 2 साल के मासूम को अभी तक नही बचाया जा सका? 8 दिनों से गायब विमान का अभी तक कोई पता नही चला सका? रोज बलात्कार की खबरे आ रही है फिर भी कोई रोक नही लगा पा रहा है? खैर हम विदेशो जैसी टेक्नोलॉजी और कानून का क्या करेंगें, हमने तो हिन्दू-मुस्लिम के नाम पे वोट दिया है।",1
"कल कांग्रेस को संसद मे एकाएक लगा होगा कि इससे भला आदमी तो मोदी है, अमित शाह तो कांग्रेस को बुरी तरह जलील करता है",1
Go play with your ass some more and try to get your dick to work,1
"ये तस्वीरें हैं उस भूमिपूजन की जो 9 नवम्बर 1989 को हो चुका है। याने कार्तिक मास के शुक्ल पक्ष की एकादशी को, जिसे हम देवउठनी एकादशी कहते हैं। कोंग्रेस की सरकार ने भी उस समय तिथि का खयाल रखा था। तब के पण्डे आज की तरह ढोंगी नहीं थे। उन्हें सब बातों का खयाल था। माफ कीजिये सरकार, आप सिर्फ हिन्दुत्व का ढोंग करते हैं, सनातन वैदिक धर्म व उसकी परम्परा का चुटकी भर ज्ञान नहीं आपको' |",1
"लोकायुक्त की कार्रवाई: खनिज अधिकारी प्रदीप खन्ना के 3 ठिकानों पर छापेमारी; इंदौर में फ्लैट-मकान मिला, भोपाल में 9 लाख रुपए कैश और बंगला और दो कार मिलीं PradeepKhanna Indore",0
मेरे देश के हिन्दु बहुत निराले है। कुछ तो पक्के राम भक्त है और कुछ बाबर के साले है 🙏 जय श्री राम 🙏,1
"Having no problems with disgracefully fucking her, for as long, as she wants.",1
"That's an answer to the question posed above me, lol. Not that I agree with it, but goodness for Christians is rooted in God.",0
"देश के 8 प्रमुख इंफ्रास्ट्रक्चर सेक्टर्स में से 7 में दर्ज की गई नेगेटिव ग्रोथ, सिर्फ उर्वरक क्षेत्र में हुई वृद्धि CoreSectorOutput Data",0
"Be careful your own bitch will fuck her neighbor while your at her house waiting for her, fuck you talmbout",1
"प्रयागराज से 15000 प्रतियोगी छात्रों को सुरक्षित करके उनके गंतव्य तक बसों द्वारा पहुंचाया गया , विरोधी योगी जी की बुराइयां करना जानते हैं सभी अच्छाइयों का भी जिक्र कर दो ।।",1
ass head Indians are immigrants who did nothing to make America great dominguez,1
यह दृश्य कश्मीर या केरल की नहीं है। यह आपके दुलारी ममता के राज्य बंगाल कि राजधानी कलकत्ता की है।जहां इस्लाम जिंदाबाद के नारे लग रहे है। जागो हिन्दू जागो।,1
i've somehow never felt more like a woman its. kind of lovely URL,0
let's all smoke with him that'll be a fun time,0
You could skull-fuck a rabbit and it would have better ideas than you.,1
&gt;Give them cunt cunt cunt bitch Mama yes god when you pop that tongue bitch,1
बहुत क्रांतिकारी है साला 😜,1
"दोस्तों न सुना करो इन दल्ले पतलकरो की बात, इन्हें दलाली करने के करोड़ो रूपये मिलते है, गाड़ी बंगला और Z+ सेक्युरिटी? ये सिर्फ़ आपको जातिवाद और धर्मवाद में घोल के आपके बच्चों और हमारे देश का भविष्य ख़राब कर रहे है। वक्त है देश की जनता को समझने का मज़हब आपको रोटी नही देगी।",1
Love the fire in our African brother in Christ. Sing it!!!,0
"महंगाई: पेट्रोल की कीमतों में बढ़ोतरी के साथ हुई महीने की शुरुआत, दिल्ली में पेट्रोल 82.8 रुपए प्रति लीटर पर पहुंचा PetrolPrice Delhi dieselprice",0
"हम सबके चहेते माननीय मुख्यमंत्री जी के आवाहन पर उनके जन्मदिन पर बुराड़ी के कार्यकर्ता साथियों की ओर से 500 ऑक्सीमीटर पार्टी को भेंट किया। अजय शर्मा(पार्षद), अमित शर्मा, अनिल कौशिक, बसन्त सिंह, सुंदर सुमन और असित कुमार को योगदान के लिए धन्यवाद।",0
सिवनी में फसल खराब होने पर केजरीवाल सरकार की तर्ज पर AAP ने की 50 हजार रुपये प्रति हेक्टेयर मुआवजा देने की मांग।,0
Yo fuck these bald shriveled dick pieces of shit.,1
you going to hell fr bitch,1
She's the epitome of dumb blonde cunt whore.,1
I'm so happy for you! Great job coming out as lesbian! <3,0
You'll be cursed with this fat insatiable cock!,1
भडवा है साला खलिस्तानी और पाकिस्तानी एजेंट है और ये पाकिस्तानी स्लीपर सेल की मेंबर है यहाँ चुप के बैठी है किसी दिन बम बांध के कूद जाएगी और हजारो बेगुनाहो की जान ले लेगी ..निर्दोष हिन्दू के मारने पे ताली तो अभी बजाती है ..आप का चुसेन्द्र,1
BREAKING on ReportForSSR | सीबीआई के सामने सिद्धार्थ पिठानी का कबुलनामा- 'सुशांत के पैसे से खूब शॉपिंग किया करती थी रिया चक्रवर्ती' देखिए रिपब्लिक भारत LIVE :,0
"ENGvAUS: ENG ने दूसरे सेमीफाइनल में AUS को आठ विकेटों से रौंदा, फाइनल में बनाई जगह रॉय 65 गेंद पर 85 रन बेयरस्टो 43 गेंदों पर 34 रन मॉर्गन 39 गेंदों पर 45 रन रूट 46 गेंदों पर 49 AUS: 49 ओवर में 223/10, ENG: 32.1 ओवर में 226/2",0
Why does celebrating diversity do more harm than good?,0
भारत के लोग मुल्लों की गुलामी की अंग्रेजों की अब अडानी अंबानी की गुलाम बन चुकी है जो अभी समझ नहीं आ रही है अब आएगी,1
"प्रदेश में सर्विलांस टीमों के द्वारा 82,869 क्षेत्रों में 3,04,604 टीम दिवस के माध्यम से 2,06,25,103 घरों के 1,03,36,35,515 लोगों का सर्वेक्षण किया गया है: ACS, चिकित्सा एवं स्वास्थ्य, श्री अमित मोहन प्रसाद जी",0
Unlock4: एसओपी के अनुसार व्यक्तियों की आवाजाही को अनुमति |,0
"रेलवे NEET/JEE परीक्षा देने वाले छात्रों के लिए 2 से 15 सितंबर तक चलाएगी विशेष ट्रेनें, देखें पूरी लिस्ट via",0
"As a bi trans, I fondly approve of this",0
We are proud fans of yours sir You Simply Rock Hatsoff to the dedication & commitment,0
इस कमीने को रजत जी आपने शो में बुलाना चाहिए ये देश द्रोही ताकत है ।,1
"Kasganj घरेलू झगड़े में युवक ने लगाई फांसी, पिता की जगह बड़े भाई को मिली थी नौकरी, आर्थिक तंगी के चलते परेशान था युवक, सोरों के लहरा रोड़ मस्जिद के पास का मामला। policemedianews",0
PUBG बैन करके सरकार ने अपने ही पैरों पर कुल्हाड़ी मार ली है। अब युवा को जल्द ही उसके बेरोज़गार होने का अहसास होगा।,1
Wow I'd love to shove my cock in between them and titty fuck you!,1
विकाश करोगे तब तो विकाश दिखेगा। कांग्रेस ने विकाश किया जिसे बेच रहे हो और आप विनाश कर रहे है।जिससे बचने के लिए सड़क पर उतर रहे लोग।,1
